tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
1,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.34,0.2,0.12,0.064,0.04,0
1,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96022,0.039,0.00016,0.00028,0.00013,0.00021
1,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.38,0.15,0.093,0.055,0.044
1,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0.39,0.18,0.088,0.06,0.04
1,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0.34,0.2,0.12,0.064,0.04
1,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96953,0.03,0.00013,0.00023,0.00011
1,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.4,0.16,0.098,0.058
1,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245,0.41,0.19,0.092,0.063
1,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,0.35,0.21,0.13,0.066
1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95754,0.042,0.00017,0.00029
1,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.42,0.17,0.1
1,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0.43,0.2,0.098
1,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.38,0.22,0.14
1,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95783,0.042,0.00017
1,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.47,0.18
1,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.48,0.23
1,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.44,0.26
1,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954,0.046
1,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.58
1,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.62
1,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.59
1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0.98564,0.012,0.0014,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,2,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,3,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,1,4,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,1,0,0.98253,0.015,0.0015,0.00097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,2,0,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,3,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,2,4,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,1,0,0,0.98253,0.015,0.0015,0.00097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,2,0,0,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,3,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,3,4,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,1,0,0,0,0.99424,0.0037,0.0011,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,2,0,0,0,0.289,0.38,0.16,0.078,0.041,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,3,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,4,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,1,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,2,0,0,0,0,0.333,0.3,0.23,0.065,0.03,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,3,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,5,4,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,1,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,2,0,0,0,0,0,0.194,0.47,0.15,0.035,0.059,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,3,0,0,0,0,0,0.175,0.48,0.13,0.12,0.061,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,4,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,1,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,2,0,0,0,0,0,0,0.2968,0.45,0.21,0.023,0.0032,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,3,0,0,0,0,0,0,0.177,0.47,0.13,0.13,0.06,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,7,4,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,1,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,2,0,0,0,0,0,0,0,0.249,0.49,0.16,0.068,0.01,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,3,0,0,0,0,0,0,0,0.157,0.5,0.13,0.12,0.06,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,8,4,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,1,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,2,0,0,0,0,0,0,0,0,0.403,0.22,0.22,0.12,0.016,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,3,0,0,0,0,0,0,0,0,0.099,0.49,0.2,0.08,0.1,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,9,4,0,0,0,0,0,0,0,0,0.382,0.35,0.16,0.054,0.02,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,1,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,2,0,0,0,0,0,0,0,0,0,0.34,0.28,0.18,0.11,0.064,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,3,0,0,0,0,0,0,0,0,0,0.173,0.42,0.11,0.15,0.09,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,10,4,0,0,0,0,0,0,0,0,0,0.298,0.39,0.21,0.064,0.017,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,1,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,2,0,0,0,0,0,0,0,0,0,0,0.248,0.48,0.11,0.063,0.028,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,3,0,0,0,0,0,0,0,0,0,0,0.143,0.45,0.17,0.12,0.058,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,11,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0.338,0.34,0.15,0.079,0.041,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0.154,0.5,0.13,0.12,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0.366,0.37,0.17,0.056,0.021,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.308,0.38,0.15,0.074,0.039,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.5,0.13,0.12,0.06,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.3,0.15,0.073,0.052,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.44,0.13,0.13,0.057,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0.41,0.15,0.053,0.019,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.36,0.15,0.082,0.039,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.35,0.17,0.056,0.021,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346,0.29,0.22,0.068,0.032,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.47,0.16,0.12,0.06,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0.34,0.17,0.056,0.021,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.38,0.15,0.084,0.046,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.5,0.13,0.12,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358,0.39,0.16,0.054,0.02,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99284,0.0051,0.0011,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.38,0.15,0.084,0.046,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.5,0.13,0.12,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9275,0.0044,0.0011,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.38,0.15,0.082,0.044,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.47,0.17,0.12,0.06,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357,0.38,0.17,0.054,0.02,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99194,0.0059,0.0012,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.39,0.17,0.081,0.044,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99284,0.0051,0.0011,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.41,0.15,0.081,0.044,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.5,0.13,0.12,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98894,0.0088,0.0013,0.00096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.5,0.13,0.12,0.062,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0.37,0.17,0.056,0.021,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99734,0.00073,0.00098,0.00095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0.38,0.15,0.076,0.039,0.05,0,0,0,0,0,0,0,0,0,0,0,0
2,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0,0,0
2,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0,0,0,0
2,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71128,0.25,0.038,0.00072,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0.34,0.25,0.074,0.037,0.048,0,0,0,0,0,0,0,0,0,0,0
2,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.46,0.13,0.12,0.11,0.033,0,0,0,0,0,0,0,0,0,0,0
2,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.35,0.17,0.056,0.021,0.016,0,0,0,0,0,0,0,0,0,0,0
2,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0,0
2,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0.41,0.15,0.078,0.041,0.052,0,0,0,0,0,0,0,0,0,0
2,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0,0
2,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.34,0.19,0.056,0.021,0.016,0,0,0,0,0,0,0,0,0,0
2,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0,0
2,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.4,0.18,0.071,0.037,0.047,0,0,0,0,0,0,0,0,0
2,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0,0,0
2,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0,0
2,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9981,0,0.00095,0.00095,0,0,0,0,0,0,0,0,0,0
2,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0,0
2,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0.48,0.13,0.12,0.061,0.034,0,0,0,0,0,0,0,0
2,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0,0
2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99284,0.0051,0.0011,0.00096,0,0,0,0,0,0,0,0,0
2,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0.39,0.15,0.088,0.048,0.059,0,0,0,0,0,0,0
2,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0,0
2,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0.34,0.17,0.058,0.022,0.015,0,0,0,0,0,0,0
2,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99504,0.0029,0.0011,0.00096,0,0,0,0,0,0,0,0
2,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0.36,0.14,0.074,0.039,0.049,0,0,0,0,0,0
2,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.49,0.13,0.13,0.063,0.034,0,0,0,0,0,0
